census_tract,population,poi_count,poi_diversity,poi_per_capita
360610223014,1832,6,3,0.0032751091757641923
360610223021,3426,7,4,0.002043199068884997
360610224001,1824,10,4,0.005482456145833333
360610224002,1167,18,9,0.015424164532990574
360610224003,2436,3,1,0.0012315270977011493
360610224004,2189,3,1,0.0013704888122430333
360610225001,3142,9,4,0.0028644175716104393
360610225002,3420,14,8,0.004093567254385965
360610225003,1429,20,7,0.013995801266620015
360610225004,1109,1,1,0.0009017132642019837
360610225005,1531,12,4,0.007838014376224691
360610226001,1793,21,8,0.011712214171779142
360610226002,845,6,4,0.007100591727810651
360610226003,1925,15,7,0.007792207797402598
360610227001,1842,16,6,0.008686210646036916
360610227002,1671,10,3,0.0059844404608019154
360610227003,2125,12,7,0.0056470588282352945
360610228001,1896,19,7,0.010021097051687765
360610228002,1164,11,7,0.009450171829896908
360610228003,1859,22,8,0.011834319532006456
360610228004,1266,6,5,0.004739336500789889
360610229001,845,18,10,0.021301775159763316
360610229002,1416,6,3,0.004237288142655367
360610229003,2665,32,12,0.012007504694183865
360610229004,2092,6,3,0.0028680688384321224
360610229005,1419,6,4,0.004228329816772375
360610230001,1763,3,2,0.001701644929098128
360610230002,2006,11,7,0.005483549356929213
360610230003,1739,12,7,0.006900517544565843
360610230004,2560,2,2,0.0007812500039062499
360610230005,1334,3,3,0.0022488755697151423
360610231001,2740,11,8,0.004014598543795621
360610231002,2037,8,4,0.003927344138438881
360610231003,1827,12,4,0.006568144504652436
360610232001,968,25,11,0.025826446291322316
360610232002,2339,6,3,0.0025651988071825568
360610232003,1939,10,7,0.005157297581227438
360610232004,3542,30,11,0.008469791081309994
360610233001,2336,16,7,0.0068493150727739725
360610233002,2319,14,4,0.006037084954721863
360610233003,2454,13,4,0.005297473516707417
360610234001,2801,8,7,0.002856122816851125
360610234002,2679,8,2,0.0029861888801791716
360610235011,1180,2,2,0.0016949152627118644
360610235012,2310,2,2,0.0008658008701298701
360610235013,766,7,4,0.009138381214099217
360610235014,1876,6,4,0.003198294248400853
360610235021,1931,13,4,0.006732263081305024
360610236001,2191,10,7,0.004564125974440895
360610236002,1630,8,3,0.004907975466257669
360610236003,456,1,1,0.0021929824780701755
360610236004,2692,3,3,0.0011144130794947993
360610237001,3753,15,6,0.003996802560618172
360610237002,2375,12,9,0.005052631583157895
360610237003,1829,6,5,0.0032804811427009292
360610238011,9278,27,14,0.0029101099385643457
360610238021,1927,12,9,0.006227296320705761
360610238022,526,4,2,0.0076045627566539925
360610239001,1121,8,4,0.0071364852899197155
360610239002,1475,9,6,0.006101694922033899
360610240001,1742,6,4,0.003444316882893226
360610241001,1390,16,7,0.01151079137410072
360610241002,2773,1,1,0.0003606202704652001
360610241003,1301,11,4,0.008455034596464258
360610241004,1899,7,3,0.0036861506108478146
360610241005,745,6,6,0.008053691288590605
360610242001,2087,3,2,0.001437470057498802
360610242002,1202,4,2,0.0033277870299500832
360610242003,899,28,13,0.031145717474972193
360610243011,1951,10,6,0.005125576632496156
360610243012,2128,7,5,0.0032894736889097745
360610243013,426,4,4,0.009389671384976525
360610243021,2402,3,3,0.001248959204829309
360610243022,3046,3,2,0.000984898230466185
360610243023,2153,3,1,0.0013934045564328844
360610245001,2190,15,6,0.006849315073059361
360610245002,2110,28,9,0.013270142184834124
360610245003,2097,13,7,0.0061993323843586075
360610245004,2963,25,11,0.008437394535943301
360610245005,3231,17,8,0.005261528941504178
360610245006,1467,14,6,0.009543285623721882
360610245007,1584,3,3,0.0018939394002525252
360610247001,1437,2,2,0.0013917884551148225
360610247002,1509,5,4,0.003313452624254473
360610247004,2339,3,3,0.0012825994057289439
360610247005,1020,1,1,0.0009803921666666666
360610249001,1304,16,9,0.01226993865797546
360610251001,1289,53,13,0.041117145081458494
360610251002,1543,12,7,0.007777057686325341
360610253001,3340,6,4,0.0017964071886227544
360610253002,2275,7,4,0.0030769230813186815
360610253003,2304,10,5,0.004340277782118056
360610253004,1655,21,10,0.012688821758308157
360610253005,1848,19,7,0.010281385286796537
360610253006,2481,19,7,0.0076582023417976625
360610255001,2118,48,10,0.022662889523135034
360610255002,1501,1,1,0.0006662225249833444
360610255003,1246,6,3,0.0048154093178170146
360610255004,893,4,3,0.004479283325867861
360610257001,785,17,9,0.021656050968152867
360610257002,1607,8,4,0.004978220292470442
360610257003,2119,11,6,0.005191127895233601
360610259001,2534,13,8,0.005130228891081294
360610259002,1633,16,9,0.009797917948560931
360610261001,2960,13,6,0.0043918918952702704
360610261002,1469,10,8,0.006807351946902656
360610261003,1172,2,2,0.0017064846501706483
360610261004,2415,5,4,0.0020703933788819876
360610261005,1961,6,4,0.0030596634421213667
360610261006,1192,2,2,0.0016778523573825503
360610261007,2323,1,1,0.0004304778346965131
360610263001,2746,10,5,0.0036416606008739987
360610263002,752,11,7,0.014627659587765959
360610263003,1858,15,7,0.00807319699138859
360610263004,2062,32,15,0.015518913680892338
360610263005,1615,20,9,0.01238390093498452
360610265001,1332,2,2,0.001501501509009009
360610265002,1426,25,14,0.017531556809256662
360610265003,1043,1,1,0.0009587727804410355
360610265004,2672,35,13,0.013098802398952097
360610265005,1215,11,8,0.009053497950617285
360610267001,2201,7,3,0.003180372562471604
360610269001,1441,1,1,0.0006939625329632199
360610269002,1729,2,2,0.0011567380046269519
360610269003,634,23,17,0.03627760253943218
360610269004,1567,18,10,0.011486917683471601
360610269005,1679,14,5,0.008338296611078024
360610269006,2381,10,5,0.004199916005879883
360610271001,2008,12,6,0.005976095622509961
360610271002,1704,20,9,0.011737089207746479
360610271003,2098,23,12,0.010962821739752146
360610271004,1722,18,7,0.010452961678281069
360610271005,2212,1,1,0.00045207957052441225
360610273001,1765,22,11,0.012464589240793201
360610273002,1168,7,6,0.005993150693493151
360610273003,2647,17,9,0.0064223649452210055
360610273004,1318,3,3,0.0022761760318664643
360610275001,1269,2,2,0.0015760441371158393
360610277001,2604,4,2,0.0015360983141321045
360610277002,2104,9,8,0.004277566544676806
360610277003,1510,11,7,0.007284768218543047
360610277004,1097,3,3,0.002734731093892434
360610279001,1243,10,8,0.008045052300884956
360610279002,1046,15,7,0.014340344177820269
360610279003,2784,12,4,0.004310344831178161
360610279004,2156,7,4,0.0032467532513914656
360610279005,1455,10,5,0.006872852240549829
360610279006,2166,1,1,0.00046168052169898426
360610281001,813,3,2,0.0036900369126691267
360610281002,2378,1,1,0.00042052145079899073
360610283001,511,9,2,0.017612524481409004
360610283002,3409,7,6,0.0020533880932824874
360610283003,1265,3,3,0.0023715415098814227
360610283004,2468,16,8,0.006482982175850892
360610285001,2322,22,10,0.00947459087424634
360610285002,1605,7,4,0.004361370722741433
360610285003,1117,9,5,0.008057296338406447
360610285004,2006,8,3,0.003988035897308076
360610287001,833,15,10,0.018007202893157263
360610287002,1249,2,1,0.001601281032826261
360610287003,1878,23,13,0.012247071357827476
360610291001,1867,3,3,0.0016068559239421532
360610291002,1007,16,7,0.015888778560079444
360610291003,1823,2,2,0.0010970927098189797
360610291004,1592,26,11,0.016331658297738694
360610291005,1687,9,5,0.005334914054534678
360610291006,2540,9,2,0.0035433070905511815
360610291007,1672,2,2,0.001196172254784689
360610293001,2473,12,5,0.004852405988677719
360610293002,1298,10,4,0.007704160254237289
360610293003,2239,26,10,0.011612326936132202
360610293004,1623,22,9,0.013555144799753543
360610293005,1705,13,8,0.0076246334369501475
360610295001,1959,3,1,0.001531393573251659
360610295002,2076,20,6,0.009633911372832371
360610295003,2856,10,7,0.0035014005637254903
360610295004,1549,17,9,0.010974822472562944
360610297001,18,4,3,0.22222222277777778
360610299001,3460,4,3,0.0011560693670520231
360610299002,1167,44,12,0.03770351329048843
360610303001,1568,37,17,0.023596938781887757
360610303002,1883,15,6,0.007966011688794477
360610303003,1427,7,2,0.004905395942536791
360610307001,1011,9,5,0.00890207716122651
360610307002,1092,1,1,0.0009157509249084248
360610307003,1636,1,1,0.0006112469498777505
360610309001,3777,8,6,0.0021180831374106434
360610309002,1208,19,9,0.0157284768294702
360610309003,2858,2,2,0.000699790066480056
360610309004,1628,4,3,0.002457002463144963
360610311001,0,2,1,1e-08
360610317031,3820,67,12,0.017539267018324606
360610317032,5071,32,13,0.006310392429501085
360610317041,1205,26,12,0.021576763493775936
360610317042,1914,9,7,0.004702194362591432
360610317043,950,4,3,0.0042105263263157895
360610317044,2975,26,9,0.008739495801680673
360610319001,0,6,4,1e-08
360810001001,6756,66,23,0.009769094140023681
360810002001,1321,1,1,0.0007570022785768356
360810002002,2104,6,3,0.0028517110313688214
360810004001,1678,14,8,0.008343265798569727
360810004002,1627,4,4,0.002458512606023356
360810006001,1335,3,2,0.002247191018726592
360810006003,2016,3,3,0.0014880952430555555
360810007001,1360,21,11,0.015441176477941177
360810007002,654,23,9,0.03516819573394495
360810007003,797,32,13,0.04015056462986198
360810007004,3117,86,22,0.027590632021174205
360810008001,1776,4,2,0.0022522522578828827
360810008002,1952,7,4,0.0035860655788934426
360810010001,1683,20,9,0.011883541301247772
360810010002,2207,1,1,0.0004531037652922519
360810012001,1500,5,2,0.00333333334
360810012002,1407,10,5,0.007107320547263683
360810012003,1820,10,6,0.005494505500000001
360810014002,1452,11,6,0.0075757575826446285
360810014003,969,18,9,0.018575851403508772
360810016001,1650,10,8,0.0060606060666666675
360810016002,1317,3,3,0.0022779043356112375
360810018001,1826,24,8,0.013143483028477548
360810018002,1398,5,3,0.0035765379184549357
360810019001,1850,145,34,0.0783783783837838
360810020001,2019,7,4,0.003467062907379891
360810022001,1183,8,4,0.006762468309382925
360810022002,1037,15,10,0.014464802324011573
360810024001,908,1,1,0.0011013215969162995
360810024002,1341,5,4,0.0037285607829977627
360810025002,1373,5,4,0.003641660604515659
360810025005,1115,3,2,0.0026905829686098654
360810026001,1345,2,2,0.0014869888550185872
360810026002,1158,11,6,0.009499136450777202
360810028001,2078,11,8,0.005293551496631377
360810028002,1306,6,4,0.004594180712098009
360810030001,1442,5,3,0.003467406386962552
360810031001,738,12,7,0.01626016261517615
360810031002,294,31,11,0.1054421769047619
360810032001,1690,17,13,0.010059171603550297
360810033001,929,34,16,0.036598493013993545
360810033002,530,22,12,0.04150943398113208
360810033003,866,25,9,0.028868360288683604
360810033004,597,34,13,0.05695142380234506
360810034001,969,17,9,0.017543859659442725
360810034002,1604,8,8,0.00498753117830424
360810036001,1757,7,6,0.0039840637507114396
360810036002,2073,1,1,0.00048239267245537865
360810037001,0,5,3,1e-08
360810038001,891,16,9,0.01795735130190797
360810038002,1629,3,2,0.0018416206322897483
360810039001,1658,19,8,0.011459589873341376
360810040011,1356,11,6,0.008112094402654868
360810040012,911,7,6,0.007683863896816685
360810040021,1639,31,15,0.018913971940207445
360810042001,1493,12,9,0.008037508379102479
360810042002,852,5,3,0.005868544612676056
360810042003,2151,10,6,0.004649000469549048
360810043001,2358,1,1,0.0004240882145886344
360810043002,302,9,6,0.029801324536423843
360810044011,2042,14,10,0.0068560235112634675
360810044012,1830,2,2,0.0010928961803278688
360810045001,1180,17,8,0.014406779669491526
360810045002,684,2,2,0.0029239766228070173
360810045003,1426,1,1,0.0007012622791023842
360810047001,1620,21,10,0.012962962969135803
360810047002,2290,4,2,0.0017467248951965066
360810051001,1388,22,8,0.015850144099423633
360810051002,613,10,7,0.016313213719412727
360810052001,1436,2,2,0.0013927576671309192
360810052002,1333,2,2,0.0015003751012753188
360810053001,742,18,6,0.024258760121293802
360810053002,1652,4,4,0.0024213075121065374
360810053003,632,2,2,0.0031645569778481013
360810053004,1640,21,9,0.012804878054878049
360810054001,530,20,12,0.0377358490754717
360810054002,935,1,1,0.0010695187272727273
360810054003,1916,8,5,0.004175365349686848
360810054004,1819,8,6,0.004398020896096757
360810055001,933,45,16,0.04823151126473741
360810057001,1640,24,5,0.014634146347560975
360810057002,807,4,4,0.004956629504337051
360810057003,1637,16,4,0.009773976792913867
360810058001,2184,14,6,0.006410256414835165
360810058002,1008,8,6,0.007936507946428572
360810058003,1583,2,2,0.001263423885028427
360810058004,1146,1,1,0.0008726003577661431
360810059001,1632,21,6,0.012867647064950982
360810059002,1892,13,5,0.006871035946088795
360810059003,791,20,6,0.02528445007585335
360810061001,954,14,9,0.01467505242138365
360810061002,2046,23,5,0.011241446730205279
360810061003,2040,23,4,0.01127450980882353
360810061004,717,25,12,0.03486750350069735
360810062011,3488,10,3,0.002866972479931193
360810062012,2714,8,3,0.0029476787067059694
360810062021,0,10,9,1e-08
360810062022,915,5,4,0.005464480885245902
360810062023,540,1,1,0.0018518518703703702
360810062024,890,24,10,0.026966292146067418
360810062025,1052,3,3,0.0028517110361216728
360810062027,2298,3,3,0.0013054830330722366
360810063001,958,36,14,0.03757828811064718
360810063002,1626,21,8,0.012915129157441575
360810063003,1704,33,7,0.019366197188967135
360810063004,916,30,9,0.0327510917139738
360810065011,1417,19,7,0.013408609745942131
360810065012,1147,3,3,0.0026155187532693985
360810065013,854,5,4,0.0058548009484777515
360810065021,1866,31,12,0.0166130761039657
360810065022,996,5,4,0.005020080331325301
360810065023,1299,4,3,0.0030792917705927637
360810069001,1424,11,5,0.007724719108146068
360810069002,2115,10,5,0.0047281323924349885
360810069003,988,29,13,0.029352226730769232
360810071001,537,9,4,0.016759776554934824
360810071002,996,8,4,0.008032128524096386
360810071003,1400,19,10,0.013571428578571429
360810071004,880,54,19,0.061363636375
360810073001,958,25,10,0.02609603341336117
360810073002,1733,8,3,0.0046162723658395854
360810073003,1367,3,1,0.0021945866934893928
360810075001,1828,4,4,0.0021881838129102845
360810075002,1494,8,4,0.005354752349397591
360810075003,1170,13,7,0.01111111111965812
360810077001,1596,27,11,0.01691729323934837
360810079001,2204,13,9,0.005898366610707804
360810079002,1180,6,6,0.005084745771186441
360810081001,1389,6,4,0.004319654434845212
360810083001,1005,1,1,0.0009950248855721392
360810083002,2138,27,11,0.012628624887745557
360810085001,984,18,11,0.01829268293699187
360810085002,145,30,8,0.20689655179310346
360810086001,1575,16,9,0.010158730165079366
360810086002,1455,8,4,0.005498281793814433
360810087001,1060,2,1,0.001886792462264151
360810087003,3178,1,1,0.000314663313404657
360810088001,2072,11,7,0.005308880313706564
360810088002,1619,11,4,0.006794317486102533
360810091001,1084,3,3,0.002767527684501845
360810091002,1516,3,3,0.001978891827176781
360810094001,1338,11,6,0.00822122571748879
360810094002,1584,15,6,0.009469696976010102
360810095002,1475,3,2,0.002033898311864407
360810096001,1894,11,6,0.005807814155227033
360810096002,2130,9,3,0.0042253521173708924
360810097002,825,7,4,0.008484848496969698
360810097004,1107,12,5,0.010840108410117436
360810098001,1489,15,5,0.010073875090664876
360810098002,1355,8,4,0.005904059047970481
360810099001,0,2,1,1e-08
360810100001,2281,5,3,0.0021920210477860587
360810100002,2517,17,8,0.00675407231227652
360810101001,1796,2,2,0.0011135857516703786
360810101002,899,9,6,0.010011123481646275
360810102001,1476,9,5,0.006097560982384825
360810102002,1656,4,3,0.002415458943236715
360810103001,927,2,2,0.0021574973139158577
360810103002,884,9,7,0.010180995486425341
360810103003,1092,4,2,0.003663003672161172
360810103004,960,3,3,0.0031250000104166664
360810104001,1648,14,8,0.008495145637135923
360810104002,1672,1,1,0.0005980861303827751
360810105003,1418,7,5,0.00493653033145275
360810106001,1646,14,9,0.008505467806804374
360810106002,2293,12,8,0.005233318800697776
360810107011,0,15,7,1e-08
360810108001,1627,3,3,0.0018438844560540871
