ID,Date,Cases_New
11368,2020-08-10,33
11239,2020-08-10,5
10004,2020-08-10,0
10040,2020-08-10,16
10005,2020-08-10,3
10037,2020-08-10,5
10305,2020-08-10,17
10451,2020-08-10,16
11367,2020-08-10,8
10038,2020-08-10,7
11370,2020-08-10,18
11219,2020-08-10,21
11109,2020-08-10,0
11360,2020-08-10,1
10455,2020-08-10,24
10464,2020-08-10,1
10458,2020-08-10,46
11435,2020-08-10,17
11691,2020-08-10,22
11358,2020-08-10,5
10303,2020-08-10,11
10039,2020-08-10,12
10466,2020-08-10,24
10075,2020-08-10,2
11355,2020-08-10,15
11356,2020-08-10,8
10280,2020-08-10,2
10456,2020-08-10,33
10304,2020-08-10,17
10128,2020-08-10,7
10034,2020-08-10,15
11363,2020-08-10,0
11103,2020-08-10,12
11364,2020-08-10,5
11215,2020-08-10,12
11692,2020-08-10,9
11228,2020-08-10,11
11222,2020-08-10,4
10006,2020-08-10,0
11375,2020-08-10,27
10035,2020-08-10,8
10461,2020-08-10,9
11221,2020-08-10,24
10003,2020-08-10,4
10069,2020-08-10,1
10460,2020-08-10,31
10457,2020-08-10,18
11362,2020-08-10,1
11374,2020-08-10,14
11106,2020-08-10,12
10026,2020-08-17,13
11106,2020-08-17,7
11234,2020-08-17,17
11414,2020-08-17,6
11360,2020-08-17,2
11219,2020-08-17,29
11210,2020-08-17,34
11362,2020-08-17,3
11206,2020-08-17,9
10310,2020-08-17,1
11222,2020-08-17,6
11367,2020-08-17,10
10039,2020-08-17,13
10022,2020-08-17,8
10007,2020-08-17,0
11413,2020-08-17,7
11421,2020-08-17,10
10301,2020-08-17,8
10452,2020-08-17,32
10460,2020-08-17,14
11368,2020-08-17,26
11428,2020-08-17,3
10473,2020-08-17,17
10453,2020-08-17,26
10027,2020-08-17,12
11363,2020-08-17,2
10128,2020-08-17,4
10040,2020-08-17,11
10012,2020-08-17,6
11221,2020-08-17,13
11418,2020-08-17,8
11419,2020-08-17,12
10305,2020-08-17,8
10011,2020-08-17,13
10004,2020-08-17,1
10471,2020-08-17,4
11226,2020-08-17,20
10280,2020-08-17,0
11203,2020-08-17,6
10456,2020-08-17,22
11104,2020-08-17,4
10459,2020-08-17,14
11365,2020-08-17,8
11417,2020-08-17,4
11364,2020-08-17,4
10021,2020-08-17,7
11209,2020-08-17,12
10002,2020-08-17,18
11416,2020-08-17,9
11361,2020-08-17,5
11220,2020-08-17,19
11436,2020-08-17,4
10024,2020-08-17,6
11235,2020-08-17,26
10306,2020-08-17,9
11231,2020-08-17,4
10461,2020-08-17,9
10069,2020-08-17,1
11435,2020-08-17,11
10474,2020-08-17,1
11101,2020-08-17,8
10282,2020-08-17,1
10019,2020-08-17,7
10462,2020-08-17,34
10472,2020-08-17,14
11429,2020-08-17,4
10044,2020-08-17,2
11233,2020-08-17,7
11229,2020-08-17,14
10075,2020-08-17,5
10001,2020-08-17,9
11208,2020-08-17,22
11415,2020-08-17,7
11692,2020-08-17,2
10006,2020-08-17,0
11239,2020-08-17,0
11420,2020-08-17,18
10025,2020-08-17,15
11207,2020-08-17,7
10023,2020-08-17,7
10065,2020-08-17,7
11366,2020-08-17,4
10033,2020-08-17,12
11354,2020-08-17,18
10470,2020-08-17,5
11373,2020-08-17,17
11238,2020-08-17,9
11211,2020-08-17,19
11225,2020-08-17,11
11201,2020-08-17,9
10036,2020-08-17,6
11385,2020-08-17,14
11357,2020-08-17,11
11214,2020-08-17,15
11205,2020-08-17,6
10030,2020-08-17,4
10457,2020-08-17,21
10307,2020-08-17,2
11105,2020-08-17,8
11697,2020-08-17,1
10467,2020-08-17,16
11427,2020-08-17,5
10454,2020-08-17,10
11434,2020-08-17,11
11230,2020-08-17,30
11372,2020-08-17,26
11213,2020-08-17,11
11224,2020-08-17,7
10468,2020-08-17,24
10465,2020-08-17,7
10314,2020-08-17,26
11691,2020-08-17,25
11693,2020-08-17,0
11237,2020-08-17,11
10303,2020-08-17,4
11374,2020-08-17,8
10016,2020-08-17,13
10009,2020-08-17,10
11379,2020-08-17,9
10031,2020-08-17,13
10466,2020-08-17,18
11356,2020-08-17,5
11694,2020-08-17,10
11216,2020-08-17,5
11103,2020-08-17,10
10010,2020-08-17,5
11004,2020-08-17,0
11423,2020-08-17,8
11232,2020-08-17,6
10032,2020-08-17,15
10308,2020-08-17,8
10034,2020-08-17,15
10035,2020-08-17,10
11217,2020-08-17,6
10312,2020-08-17,6
10302,2020-08-17,2
10475,2020-08-17,5
11370,2020-08-17,26
10455,2020-08-17,12
10458,2020-08-17,21
10038,2020-08-17,4
11412,2020-08-17,3
10014,2020-08-17,2
11358,2020-08-17,1
10304,2020-08-17,20
11236,2020-08-17,15
11102,2020-08-17,7
10028,2020-08-17,9
11228,2020-08-17,11
11369,2020-08-17,2
10309,2020-08-17,4
11218,2020-08-17,12
10018,2020-08-17,2
10013,2020-08-17,3
11223,2020-08-17,20
10463,2020-08-17,42
10005,2020-08-17,2
11377,2020-08-17,9
10003,2020-08-17,11
11378,2020-08-17,4
11422,2020-08-17,8
11109,2020-08-17,2
10469,2020-08-17,22
10037,2020-08-17,11
11355,2020-08-17,14
11375,2020-08-17,28
11215,2020-08-17,8
10451,2020-08-17,24
11432,2020-08-17,20
11212,2020-08-17,9
11411,2020-08-17,0
10464,2020-08-17,0
11433,2020-08-17,7
10029,2020-08-17,17
11204,2020-08-17,35
10017,2020-08-17,1
11426,2020-08-17,3
11230,2020-08-24,41
11691,2020-08-24,37
11354,2020-08-24,23
10451,2020-08-24,7
10014,2020-08-24,6
11426,2020-08-24,1
11356,2020-08-24,5
10304,2020-08-24,10
10457,2020-08-24,23
10453,2020-08-24,35
11207,2020-08-24,12
11004,2020-08-24,0
10128,2020-08-24,8
11419,2020-08-24,7
11362,2020-08-24,1
11231,2020-08-24,5
10459,2020-08-24,14
10021,2020-08-24,8
11422,2020-08-24,6
11225,2020-08-24,12
10282,2020-08-24,0
11233,2020-08-24,7
11234,2020-08-24,17
11360,2020-08-24,5
10013,2020-08-24,2
11427,2020-08-24,4
10475,2020-08-24,5
10305,2020-08-24,6
10458,2020-08-24,24
11358,2020-08-24,4
10301,2020-08-24,15
10005,2020-08-24,2
10018,2020-08-24,2
11421,2020-08-24,8
11206,2020-08-24,10
10280,2020-08-24,0
10019,2020-08-24,5
10302,2020-08-24,3
10303,2020-08-24,5
10016,2020-08-24,12
11222,2020-08-24,3
11105,2020-08-24,4
11101,2020-08-24,13
11423,2020-08-24,8
11436,2020-08-24,2
10017,2020-08-24,2
11361,2020-08-24,4
11357,2020-08-24,9
10474,2020-08-24,2
10456,2020-08-24,21
11205,2020-08-24,12
11420,2020-08-24,11
10312,2020-08-24,13
11692,2020-08-24,3
11224,2020-08-24,16
11223,2020-08-24,13
11229,2020-08-24,22
11428,2020-08-24,3
10030,2020-08-24,5
10036,2020-08-24,6
10454,2020-08-24,8
11697,2020-08-24,1
11372,2020-08-24,16
11217,2020-08-24,5
11411,2020-08-24,2
11432,2020-08-24,12
10029,2020-08-24,19
11355,2020-08-24,16
11109,2020-08-24,0
10469,2020-08-24,11
11212,2020-08-24,12
10464,2020-08-24,0
11201,2020-08-24,15
10037,2020-08-24,5
11370,2020-08-24,18
10455,2020-08-24,11
11412,2020-08-24,1
10038,2020-08-24,13
11434,2020-08-24,14
11211,2020-08-24,14
11102,2020-08-24,6
10028,2020-08-24,7
10022,2020-08-24,4
10309,2020-08-24,5
11218,2020-08-24,11
10007,2020-08-24,1
10463,2020-08-24,32
10470,2020-08-24,4
11236,2020-08-24,18
11385,2020-08-24,16
10307,2020-08-24,1
11238,2020-08-24,7
10033,2020-08-24,14
11228,2020-08-24,7
10003,2020-08-24,7
11377,2020-08-24,6
11433,2020-08-24,7
11232,2020-08-24,3
11375,2020-08-24,20
11215,2020-08-24,8
10032,2020-08-24,18
10466,2020-08-24,11
10467,2020-08-24,23
11214,2020-08-24,16
10034,2020-08-24,9
11694,2020-08-24,2
10308,2020-08-24,7
10314,2020-08-24,19
11693,2020-08-24,1
11373,2020-08-24,11
11213,2020-08-24,14
10468,2020-08-24,25
10465,2020-08-24,12
11216,2020-08-24,9
10010,2020-08-24,10
10039,2020-08-24,4
11379,2020-08-24,3
10031,2020-08-24,19
10009,2020-08-24,7
11374,2020-08-24,12
11103,2020-08-24,5
11237,2020-08-24,8
11378,2020-08-24,5
10035,2020-08-24,4
11413,2020-08-24,3
11369,2020-08-24,5
10027,2020-08-24,9
10025,2020-08-24,17
11106,2020-08-24,2
10065,2020-08-24,2
11204,2020-08-24,22
10452,2020-08-24,34
11221,2020-08-24,14
11209,2020-08-24,20
11104,2020-08-24,4
11365,2020-08-24,5
11368,2020-08-24,27
10075,2020-08-24,1
11364,2020-08-24,3
11416,2020-08-24,6
10004,2020-08-24,0
10024,2020-08-24,5
10306,2020-08-24,9
11235,2020-08-24,14
11208,2020-08-24,19
10006,2020-08-24,3
10472,2020-08-24,14
10461,2020-08-24,20
10069,2020-08-24,3
10023,2020-08-24,5
11203,2020-08-24,18
11220,2020-08-24,24
11239,2020-08-24,6
10310,2020-08-24,10
11363,2020-08-24,0
10040,2020-08-24,18
10002,2020-08-24,11
11367,2020-08-24,7
10473,2020-08-24,14
10460,2020-08-24,14
11210,2020-08-24,18
10001,2020-08-24,2
11414,2020-08-24,5
10011,2020-08-24,9
11415,2020-08-24,5
10012,2020-08-24,4
10026,2020-08-24,9
11417,2020-08-24,3
11429,2020-08-24,5
11226,2020-08-24,12
11418,2020-08-24,7
11366,2020-08-24,3
10044,2020-08-24,0
11435,2020-08-24,13
11219,2020-08-24,32
10462,2020-08-24,20
10471,2020-08-24,6
11203,2020-08-31,10
10009,2020-08-31,2
11691,2020-08-31,32
11232,2020-08-31,2
11428,2020-08-31,1
10314,2020-08-31,21
10012,2020-08-31,8
11106,2020-08-31,6
11433,2020-08-31,1
11436,2020-08-31,1
11103,2020-08-31,11
10007,2020-08-31,0
10005,2020-08-31,4
11233,2020-08-31,8
11102,2020-08-31,3
11434,2020-08-31,4
10011,2020-08-31,5
11429,2020-08-31,3
11435,2020-08-31,14
10013,2020-08-31,1
11101,2020-08-31,3
11427,2020-08-31,2
11109,2020-08-31,0
10010,2020-08-31,2
11201,2020-08-31,6
10452,2020-08-31,15
11104,2020-08-31,6
10004,2020-08-31,0
11231,2020-08-31,2
11105,2020-08-31,8
10006,2020-08-31,2
11432,2020-08-31,6
11204,2020-08-31,25
11355,2020-08-31,7
10312,2020-08-31,7
10035,2020-08-31,2
11216,2020-08-31,4
10465,2020-08-31,12
11373,2020-08-31,10
10307,2020-08-31,2
10036,2020-08-31,6
11372,2020-08-31,7
11217,2020-08-31,4
11237,2020-08-31,9
10464,2020-08-31,0
11370,2020-08-31,2
10455,2020-08-31,9
10038,2020-08-31,7
11369,2020-08-31,3
11238,2020-08-31,9
11218,2020-08-31,6
10463,2020-08-31,26
10039,2020-08-31,0
10037,2020-08-31,8
11368,2020-08-31,17
11374,2020-08-31,17
10466,2020-08-31,10
10030,2020-08-31,6
10454,2020-08-31,8
11694,2020-08-31,4
11213,2020-08-31,10
10468,2020-08-31,17
11379,2020-08-31,4
10031,2020-08-31,7
11378,2020-08-31,4
10034,2020-08-31,7
10308,2020-08-31,7
10467,2020-08-31,19
10032,2020-08-31,9
10003,2020-08-31,10
11377,2020-08-31,8
11228,2020-08-31,5
10033,2020-08-31,8
11375,2020-08-31,10
11215,2020-08-31,4
11214,2020-08-31,13
11212,2020-08-31,2
10040,2020-08-31,8
11226,2020-08-31,8
10459,2020-08-31,11
10456,2020-08-31,20
11354,2020-08-31,41
10282,2020-08-31,1
11360,2020-08-31,3
10305,2020-08-31,5
11223,2020-08-31,25
10301,2020-08-31,18
11361,2020-08-31,4
11358,2020-08-31,1
11225,2020-08-31,5
10302,2020-08-31,1
11357,2020-08-31,9
11224,2020-08-31,40
10303,2020-08-31,5
11356,2020-08-31,3
10457,2020-08-31,12
10304,2020-08-31,9
10458,2020-08-31,4
11367,2020-08-31,10
10280,2020-08-31,0
11362,2020-08-31,0
11219,2020-08-31,28
10462,2020-08-31,9
10044,2020-08-31,0
11366,2020-08-31,3
11239,2020-08-31,3
10065,2020-08-31,5
11365,2020-08-31,8
10306,2020-08-31,8
11222,2020-08-31,4
11220,2020-08-31,17
10069,2020-08-31,0
11364,2020-08-31,0
11693,2020-08-31,0
10075,2020-08-31,6
11221,2020-08-31,11
11363,2020-08-31,0
10460,2020-08-31,9
10128,2020-08-31,6
10461,2020-08-31,11
11385,2020-08-31,14
10451,2020-08-31,14
11208,2020-08-31,25
10026,2020-08-31,3
10471,2020-08-31,6
10021,2020-08-31,7
11422,2020-08-31,3
10475,2020-08-31,4
10025,2020-08-31,14
10018,2020-08-31,3
11209,2020-08-31,14
11229,2020-08-31,20
11235,2020-08-31,9
11421,2020-08-31,3
11416,2020-08-31,2
10024,2020-08-31,15
11206,2020-08-31,16
10017,2020-08-31,0
10472,2020-08-31,10
11234,2020-08-31,22
10023,2020-08-31,3
10019,2020-08-31,7
11420,2020-08-31,6
11411,2020-08-31,1
11418,2020-08-31,7
10022,2020-08-31,3
10310,2020-08-31,6
10474,2020-08-31,1
10473,2020-08-31,7
10453,2020-08-31,11
11419,2020-08-31,9
11692,2020-08-31,5
11207,2020-08-31,14
11417,2020-08-31,2
11414,2020-08-31,3
11415,2020-08-31,4
11230,2020-08-31,41
11004,2020-08-31,4
11210,2020-08-31,13
11412,2020-08-31,1
11697,2020-08-31,2
11426,2020-08-31,3
10028,2020-08-31,3
10016,2020-08-31,8
10309,2020-08-31,12
10470,2020-08-31,3
11413,2020-08-31,2
10002,2020-08-31,5
11211,2020-08-31,13
11423,2020-08-31,5
11205,2020-08-31,5
10029,2020-08-31,8
10001,2020-08-31,4
10014,2020-08-31,1
10469,2020-08-31,8
11236,2020-08-31,9
10027,2020-08-31,6
11106,2020-09-07,7
11691,2020-09-07,34
11239,2020-09-07,1
11420,2020-09-07,10
11363,2020-09-07,1
11234,2020-09-07,21
11364,2020-09-07,5
11355,2020-09-07,5
11356,2020-09-07,4
11221,2020-09-07,10
11426,2020-09-07,3
11693,2020-09-07,1
11223,2020-09-07,41
11224,2020-09-07,7
11694,2020-09-07,4
11205,2020-09-07,5
11422,2020-09-07,2
11360,2020-09-07,4
11427,2020-09-07,8
11358,2020-09-07,6
11354,2020-09-07,8
11423,2020-09-07,7
11230,2020-09-07,51
11225,2020-09-07,12
11233,2020-09-07,8
11421,2020-09-07,7
11361,2020-09-07,3
11222,2020-09-07,4
11357,2020-09-07,3
11231,2020-09-07,9
11206,2020-09-07,13
11362,2020-09-07,2
11436,2020-09-07,1
11692,2020-09-07,6
11432,2020-09-07,19
11419,2020-09-07,3
11429,2020-09-07,5
11374,2020-09-07,20
11414,2020-09-07,4
11215,2020-09-07,3
11210,2020-09-07,30
11375,2020-09-07,21
11232,2020-09-07,3
11204,2020-09-07,22
11413,2020-09-07,3
11377,2020-09-07,13
11228,2020-09-07,3
11214,2020-09-07,25
11412,2020-09-07,7
11378,2020-09-07,8
11213,2020-09-07,14
11697,2020-09-07,3
11379,2020-09-07,8
11211,2020-09-07,29
11411,2020-09-07,2
11236,2020-09-07,15
11212,2020-09-07,8
11201,2020-09-07,1
11385,2020-09-07,15
11237,2020-09-07,3
11235,2020-09-07,20
11216,2020-09-07,13
11373,2020-09-07,6
11207,2020-09-07,25
11365,2020-09-07,9
11366,2020-09-07,2
11435,2020-09-07,11
11428,2020-09-07,1
11219,2020-09-07,8
11418,2020-09-07,8
11367,2020-09-07,19
11226,2020-09-07,15
11208,2020-09-07,18
11368,2020-09-07,19
11220,2020-09-07,12
11203,2020-09-07,9
11218,2020-09-07,7
11417,2020-09-07,2
11434,2020-09-07,9
11369,2020-09-07,8
11416,2020-09-07,8
11370,2020-09-07,4
11229,2020-09-07,27
11217,2020-09-07,2
11372,2020-09-07,8
11209,2020-09-07,9
11415,2020-09-07,9
11238,2020-09-07,9
11433,2020-09-07,3
11109,2020-09-07,0
10304,2020-09-07,10
10303,2020-09-07,1
10003,2020-09-07,11
10460,2020-09-07,7
10467,2020-09-07,17
11004,2020-09-07,5
10007,2020-09-07,0
10314,2020-09-07,33
10012,2020-09-07,3
10069,2020-09-07,0
10030,2020-09-07,4
10452,2020-09-07,35
10459,2020-09-07,16
10468,2020-09-07,12
10022,2020-09-07,6
10026,2020-09-07,10
10065,2020-09-07,4
10036,2020-09-07,1
10469,2020-09-07,10
10308,2020-09-07,9
10458,2020-09-07,10
11104,2020-09-07,1
10006,2020-09-07,1
10019,2020-09-07,8
10470,2020-09-07,2
10475,2020-09-07,8
10075,2020-09-07,5
11103,2020-09-07,12
10025,2020-09-07,14
10033,2020-09-07,10
10034,2020-09-07,4
10282,2020-09-07,0
10010,2020-09-07,8
10024,2020-09-07,5
11102,2020-09-07,7
10312,2020-09-07,20
10463,2020-09-07,32
10464,2020-09-07,1
10453,2020-09-07,20
10280,2020-09-07,0
10309,2020-09-07,16
10301,2020-09-07,6
10044,2020-09-07,2
10465,2020-09-07,8
10462,2020-09-07,16
11101,2020-09-07,3
10029,2020-09-07,18
10023,2020-09-07,4
10302,2020-09-07,4
10009,2020-09-07,15
10466,2020-09-07,14
10011,2020-09-07,7
10128,2020-09-07,4
10017,2020-09-07,4
10461,2020-09-07,13
10035,2020-09-07,6
10002,2020-09-07,3
10305,2020-09-07,13
10016,2020-09-07,5
10027,2020-09-07,16
10013,2020-09-07,4
10028,2020-09-07,4
10454,2020-09-07,4
10037,2020-09-07,5
10021,2020-09-07,7
10005,2020-09-07,2
10472,2020-09-07,8
10456,2020-09-07,28
10018,2020-09-07,0
10457,2020-09-07,19
11105,2020-09-07,12
10474,2020-09-07,1
10004,2020-09-07,3
10455,2020-09-07,6
10473,2020-09-07,4
10014,2020-09-07,2
10031,2020-09-07,8
10038,2020-09-07,4
10307,2020-09-07,5
10451,2020-09-07,12
10039,2020-09-07,0
10471,2020-09-07,5
10306,2020-09-07,19
10001,2020-09-07,7
10032,2020-09-07,10
10310,2020-09-07,11
10040,2020-09-07,10
11231,2020-09-14,3
10309,2020-09-14,6
11416,2020-09-14,5
11216,2020-09-14,5
10016,2020-09-14,14
11101,2020-09-14,8
10004,2020-09-14,1
11211,2020-09-14,50
11374,2020-09-14,19
10029,2020-09-14,14
11692,2020-09-14,4
10017,2020-09-14,0
10009,2020-09-14,14
10474,2020-09-14,0
11369,2020-09-14,13
11434,2020-09-14,5
11204,2020-09-14,44
10027,2020-09-14,12
11436,2020-09-14,1
11411,2020-09-14,4
10465,2020-09-14,6
11208,2020-09-14,18
10470,2020-09-14,6
11203,2020-09-14,14
10282,2020-09-14,0
10451,2020-09-14,14
11370,2020-09-14,10
10018,2020-09-14,6
10024,2020-09-14,12
10044,2020-09-14,2
11230,2020-09-14,124
11433,2020-09-14,7
10128,2020-09-14,10
11235,2020-09-14,37
11372,2020-09-14,9
10464,2020-09-14,1
11361,2020-09-14,2
11217,2020-09-14,2
10473,2020-09-14,21
10280,2020-09-14,1
11207,2020-09-14,8
10475,2020-09-14,11
11362,2020-09-14,5
10038,2020-09-14,1
11206,2020-09-14,29
11363,2020-09-14,1
10039,2020-09-14,3
10005,2020-09-14,6
11232,2020-09-14,13
11435,2020-09-14,16
10037,2020-09-14,2
11210,2020-09-14,50
10452,2020-09-14,27
10471,2020-09-14,6
11412,2020-09-14,6
11213,2020-09-14,27
11004,2020-09-14,8
11205,2020-09-14,17
11365,2020-09-14,16
10028,2020-09-14,8
11218,2020-09-14,31
10468,2020-09-14,21
10036,2020-09-14,7
11368,2020-09-14,8
10026,2020-09-14,8
10065,2020-09-14,12
11373,2020-09-14,29
11212,2020-09-14,8
10007,2020-09-14,3
11415,2020-09-14,14
10467,2020-09-14,27
10006,2020-09-14,0
10310,2020-09-14,13
10035,2020-09-14,3
11215,2020-09-14,6
10466,2020-09-14,12
10472,2020-09-14,16
10040,2020-09-14,13
11691,2020-09-14,56
10025,2020-09-14,12
10075,2020-09-14,4
11367,2020-09-14,19
11364,2020-09-14,5
11693,2020-09-14,3
11414,2020-09-14,20
11209,2020-09-14,12
10003,2020-09-14,12
11214,2020-09-14,26
11413,2020-09-14,6
10469,2020-09-14,11
11422,2020-09-14,2
11234,2020-09-14,33
11366,2020-09-14,10
10069,2020-09-14,1
10312,2020-09-14,23
10034,2020-09-14,11
10019,2020-09-14,12
11419,2020-09-14,6
11104,2020-09-14,5
10458,2020-09-14,30
10308,2020-09-14,7
11229,2020-09-14,41
10304,2020-09-14,14
11355,2020-09-14,9
11223,2020-09-14,193
10022,2020-09-14,8
10459,2020-09-14,20
10030,2020-09-14,2
11385,2020-09-14,17
10012,2020-09-14,7
10314,2020-09-14,28
11429,2020-09-14,10
11356,2020-09-14,7
11222,2020-09-14,9
11377,2020-09-14,16
11421,2020-09-14,6
10460,2020-09-14,10
10303,2020-09-14,4
11418,2020-09-14,11
11221,2020-09-14,5
11103,2020-09-14,9
11237,2020-09-14,10
11224,2020-09-14,7
11354,2020-09-14,7
10001,2020-09-14,5
11228,2020-09-14,8
10307,2020-09-14,2
11379,2020-09-14,13
10031,2020-09-14,19
10014,2020-09-14,9
11238,2020-09-14,11
10455,2020-09-14,5
11427,2020-09-14,7
11226,2020-09-14,19
11105,2020-09-14,3
11420,2020-09-14,9
10456,2020-09-14,12
11357,2020-09-14,4
10306,2020-09-14,21
10021,2020-09-14,17
10454,2020-09-14,7
11106,2020-09-14,14
11225,2020-09-14,14
10013,2020-09-14,6
10457,2020-09-14,8
10305,2020-09-14,14
11378,2020-09-14,7
11233,2020-09-14,12
11428,2020-09-14,6
10032,2020-09-14,12
11697,2020-09-14,3
11239,2020-09-14,1
10033,2020-09-14,19
11109,2020-09-14,1
11423,2020-09-14,7
10002,2020-09-14,15
10301,2020-09-14,6
10453,2020-09-14,26
11219,2020-09-14,10
11417,2020-09-14,12
11426,2020-09-14,7
10462,2020-09-14,23
11360,2020-09-14,6
10463,2020-09-14,36
11358,2020-09-14,6
10023,2020-09-14,12
11432,2020-09-14,37
11102,2020-09-14,9
10302,2020-09-14,7
11201,2020-09-14,13
11220,2020-09-14,9
11694,2020-09-14,5
11236,2020-09-14,18
10010,2020-09-14,6
11375,2020-09-14,23
10461,2020-09-14,10
10011,2020-09-14,8
11217,2020-09-21,1
10280,2020-09-21,1
10013,2020-09-21,4
11361,2020-09-21,4
10282,2020-09-21,2
11225,2020-09-21,16
10464,2020-09-21,0
10021,2020-09-21,10
10471,2020-09-21,3
11368,2020-09-21,21
10457,2020-09-21,15
10307,2020-09-21,5
10005,2020-09-21,2
11210,2020-09-21,76
10310,2020-09-21,9
10040,2020-09-21,8
11219,2020-09-21,90
11370,2020-09-21,14
11417,2020-09-21,3
11362,2020-09-21,2
11367,2020-09-21,38
11428,2020-09-21,1
11228,2020-09-21,17
10305,2020-09-21,18
10014,2020-09-21,6
10010,2020-09-21,7
10454,2020-09-21,3
11208,2020-09-21,17
11369,2020-09-21,11
10024,2020-09-21,23
10455,2020-09-21,9
11236,2020-09-21,13
11427,2020-09-21,5
11226,2020-09-21,16
11230,2020-09-21,131
10018,2020-09-21,5
10473,2020-09-21,12
10027,2020-09-21,10
11420,2020-09-21,10
11238,2020-09-21,12
10463,2020-09-21,46
10306,2020-09-21,24
10039,2020-09-21,5
10472,2020-09-21,18
11423,2020-09-21,9
11354,2020-09-21,9
10456,2020-09-21,20
11691,2020-09-21,75
10451,2020-09-21,15
10038,2020-09-21,8
11360,2020-09-21,2
11239,2020-09-21,2
11209,2020-09-21,23
11433,2020-09-21,4
11413,2020-09-21,1
11215,2020-09-21,7
11237,2020-09-21,14
10459,2020-09-21,10
11213,2020-09-21,42
11220,2020-09-21,11
10016,2020-09-21,10
10069,2020-09-21,0
10009,2020-09-21,7
11435,2020-09-21,13
10023,2020-09-21,15
11429,2020-09-21,5
10303,2020-09-21,3
10007,2020-09-21,5
10452,2020-09-21,28
11222,2020-09-21,7
10467,2020-09-21,17
10302,2020-09-21,5
11356,2020-09-21,6
11434,2020-09-21,12
11357,2020-09-21,2
11421,2020-09-21,7
10466,2020-09-21,12
11363,2020-09-21,0
10025,2020-09-21,18
10075,2020-09-21,6
10012,2020-09-21,4
10461,2020-09-21,12
10011,2020-09-21,5
11418,2020-09-21,12
10460,2020-09-21,13
11364,2020-09-21,7
11415,2020-09-21,8
11214,2020-09-21,8
11221,2020-09-21,7
11224,2020-09-21,7
10022,2020-09-21,1
11365,2020-09-21,17
10470,2020-09-21,0
10309,2020-09-21,8
11426,2020-09-21,1
11416,2020-09-21,2
11211,2020-09-21,63
10044,2020-09-21,1
11436,2020-09-21,4
11419,2020-09-21,10
10301,2020-09-21,13
11216,2020-09-21,13
10006,2020-09-21,2
10026,2020-09-21,8
10453,2020-09-21,14
11414,2020-09-21,16
10469,2020-09-21,8
10458,2020-09-21,25
10465,2020-09-21,7
11218,2020-09-21,30
11358,2020-09-21,10
10065,2020-09-21,9
11223,2020-09-21,159
11355,2020-09-21,12
11235,2020-09-21,56
10468,2020-09-21,31
11432,2020-09-21,24
11229,2020-09-21,57
10462,2020-09-21,25
11366,2020-09-21,9
11231,2020-09-21,5
11212,2020-09-21,23
10308,2020-09-21,13
10304,2020-09-21,10
10019,2020-09-21,6
10128,2020-09-21,5
11422,2020-09-21,2
10035,2020-09-21,2
11204,2020-09-21,85
11101,2020-09-21,11
11109,2020-09-21,1
11692,2020-09-21,1
10037,2020-09-21,2
10017,2020-09-21,4
11104,2020-09-21,3
11374,2020-09-21,34
11385,2020-09-21,13
10029,2020-09-21,9
10312,2020-09-21,22
11203,2020-09-21,12
11377,2020-09-21,20
10474,2020-09-21,0
10004,2020-09-21,1
10030,2020-09-21,4
11693,2020-09-21,0
10032,2020-09-21,7
11105,2020-09-21,4
10475,2020-09-21,15
11697,2020-09-21,0
11106,2020-09-21,8
10036,2020-09-21,12
11373,2020-09-21,23
11233,2020-09-21,18
11372,2020-09-21,9
11206,2020-09-21,25
11205,2020-09-21,22
11378,2020-09-21,7
10001,2020-09-21,3
11234,2020-09-21,35
10003,2020-09-21,9
11004,2020-09-21,5
11232,2020-09-21,1
10028,2020-09-21,9
11412,2020-09-21,3
10031,2020-09-21,7
11379,2020-09-21,8
11411,2020-09-21,6
11375,2020-09-21,23
11207,2020-09-21,18
10314,2020-09-21,29
11103,2020-09-21,9
11201,2020-09-21,3
11102,2020-09-21,12
11694,2020-09-21,4
10002,2020-09-21,12
10033,2020-09-21,11
10034,2020-09-21,9
11220,2020-09-28,30
10314,2020-09-28,36
11428,2020-09-28,3
10302,2020-09-28,5
10001,2020-09-28,6
10069,2020-09-28,3
11415,2020-09-28,22
11354,2020-09-28,20
11435,2020-09-28,26
10003,2020-09-28,21
11422,2020-09-28,4
11224,2020-09-28,20
10453,2020-09-28,35
11004,2020-09-28,4
11221,2020-09-28,22
11213,2020-09-28,28
10007,2020-09-28,1
10025,2020-09-28,31
10452,2020-09-28,37
11358,2020-09-28,7
11432,2020-09-28,35
10462,2020-09-28,26
11237,2020-09-28,27
10467,2020-09-28,36
11214,2020-09-28,30
11103,2020-09-28,16
11234,2020-09-28,65
10023,2020-09-28,14
11364,2020-09-28,10
10044,2020-09-28,1
11233,2020-09-28,23
10021,2020-09-28,13
11436,2020-09-28,7
11232,2020-09-28,4
10006,2020-09-28,1
10026,2020-09-28,11
11225,2020-09-28,19
10461,2020-09-28,25
10011,2020-09-28,8
11414,2020-09-28,9
11106,2020-09-28,11
10469,2020-09-28,25
11231,2020-09-28,8
11357,2020-09-28,7
11212,2020-09-28,17
10013,2020-09-28,6
11366,2020-09-28,6
10033,2020-09-28,24
11373,2020-09-28,33
10065,2020-09-28,6
11201,2020-09-28,10
11235,2020-09-28,68
10457,2020-09-28,14
